ElectionDate,ElectionName,ContestNumber,ContestName,PrecinctNumber,WardNumber,Candidate,Party,Votes
6/21/2022 12:00:00 AM,Primary Election,53,LIB UNITED STATES REPRESENTATIVE,78,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,78,5,Write-in,DEM,8
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,78,5,Kevin B. Chavous,DEM,530
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,78,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,78,5,UNDER VOTES,,181
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,78,5,Denise L. Reed,DEM,518
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,78,5,UNDER VOTES,,195
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,78,5,OVER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,78,5,Write-in,DEM,5
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,78,5,Charles E. Wilson,DEM,357
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,78,5,James S. Bubar,DEM,264
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,78,5,Dave Donaldson,DEM,276
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,78,5,Write-in,DEM,11
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,78,5,John Green,DEM,294
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,78,5,Matt LaFortune,DEM,253
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,78,5,James J. Sydnor,DEM,262
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,78,5,Keith Hasan-Towery,DEM,277
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,78,5,UNDER VOTES,,3025
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,78,5,OVER VOTES,,14
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,78,5,Andria Thomas,DEM,270
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,78,5,"Patricia ""Pat"" Elwood",DEM,277
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,78,5,Dionna Maria Lewis,DEM,267
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,78,5,Linda L. Gray,DEM,398
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,78,5,Monica L. Roaché,DEM,270
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,78,5,Maria Patricia Corrales,DEM,252
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,78,5,UNDER VOTES,,3035
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,78,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,78,5,Write-in,DEM,11
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,78,5,Chioma J. Iwuoha,DEM,253
6/21/2022 12:00:00 AM,Primary Election,62,DEM COMMITTEEMAN WARD FIVE,78,5,Timothy Thomas,DEM,454
6/21/2022 12:00:00 AM,Primary Election,62,DEM COMMITTEEMAN WARD FIVE,78,5,John Lucio,DEM,296
6/21/2022 12:00:00 AM,Primary Election,62,DEM COMMITTEEMAN WARD FIVE,78,5,Write-in,DEM,9
6/21/2022 12:00:00 AM,Primary Election,62,DEM COMMITTEEMAN WARD FIVE,78,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,62,DEM COMMITTEEMAN WARD FIVE,78,5,UNDER VOTES,,679
6/21/2022 12:00:00 AM,Primary Election,70,DEM COMMITTEEWOMAN WARD FIVE,78,5,Meedie L. Bardonille,DEM,302
6/21/2022 12:00:00 AM,Primary Election,70,DEM COMMITTEEWOMAN WARD FIVE,78,5,Write-in,DEM,5
6/21/2022 12:00:00 AM,Primary Election,70,DEM COMMITTEEWOMAN WARD FIVE,78,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,70,DEM COMMITTEEWOMAN WARD FIVE,78,5,UNDER VOTES,,688
6/21/2022 12:00:00 AM,Primary Election,70,DEM COMMITTEEWOMAN WARD FIVE,78,5,Hazel Bland Thomas,DEM,443
6/21/2022 12:00:00 AM,Primary Election,78,REP CHAIRPERSON WARD FIVE,78,5,Write-in,REP,3
6/21/2022 12:00:00 AM,Primary Election,78,REP CHAIRPERSON WARD FIVE,78,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,78,REP CHAIRPERSON WARD FIVE,78,5,UNDER VOTES,,6
6/21/2022 12:00:00 AM,Primary Election,82,LIB CHAIR,78,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,82,LIB CHAIR,78,5,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,82,LIB CHAIR,78,5,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,83,LIB VICE CHAIR,78,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,83,LIB VICE CHAIR,78,5,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,83,LIB VICE CHAIR,78,5,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,84,LIB SECRETARY,78,5,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,84,LIB SECRETARY,78,5,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,84,LIB SECRETARY,78,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,85,LIB TREASURER,78,5,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,85,LIB TREASURER,78,5,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,85,LIB TREASURER,78,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,86,LIB AT-LARGE MEMBER ONE,78,5,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,86,LIB AT-LARGE MEMBER ONE,78,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,86,LIB AT-LARGE MEMBER ONE,78,5,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,87,LIB AT-LARGE MEMBER TWO,78,5,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,87,LIB AT-LARGE MEMBER TWO,78,5,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,87,LIB AT-LARGE MEMBER TWO,78,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,88,LIB AT-LARGE MEMBER FOUR,78,5,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,88,LIB AT-LARGE MEMBER FOUR,78,5,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,88,LIB AT-LARGE MEMBER FOUR,78,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,79,5,,CITYWIDE,2168
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,79,5,,DEM,2056
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,79,5,,REP,82
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,79,5,,STG,19
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,79,5,,LIB,11
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,79,5,,NPN,0
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,79,5,,CITYWIDE,410
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,79,5,,DEM,403
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,79,5,,REP,6
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,79,5,,STG,0
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,79,5,,LIB,1
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,79,5,,NPN,0
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,17
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,Write-in,DEM,1
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,Kelly Mikel Williams,DEM,29
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,Eleanor H. Norton,DEM,318
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,"Wendy ""Hope Dealer"" Hamilton",DEM,38
6/21/2022 12:00:00 AM,Primary Election,15,REP DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,15,REP DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,Nelson F. Rimensnyder,REP,4
6/21/2022 12:00:00 AM,Primary Election,15,REP DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,Write-in,REP,2
6/21/2022 12:00:00 AM,Primary Election,15,REP DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,16,STG DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,16,STG DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,Write-in,STG,0
6/21/2022 12:00:00 AM,Primary Election,16,STG DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,17,LIB DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,Write-in,LIB,1
6/21/2022 12:00:00 AM,Primary Election,17,LIB DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,17,LIB DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,3
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,79,5,James Butler,DEM,18
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,79,5,Muriel E. Bowser,DEM,144
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,79,5,"Trayon ""Washington DC"" White",DEM,84
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,79,5,Robert White,DEM,151
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,79,5,Write-in,DEM,1
6/21/2022 12:00:00 AM,Primary Election,19,REP MAYOR OF THE DISTRICT OF COLUMBIA,79,5,Stacia R. Hall,REP,2
6/21/2022 12:00:00 AM,Primary Election,19,REP MAYOR OF THE DISTRICT OF COLUMBIA,79,5,Write-in,REP,3
6/21/2022 12:00:00 AM,Primary Election,19,REP MAYOR OF THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,19,REP MAYOR OF THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,20,STG MAYOR OF THE DISTRICT OF COLUMBIA,79,5,Write-in,STG,0
6/21/2022 12:00:00 AM,Primary Election,20,STG MAYOR OF THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,20,STG MAYOR OF THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,21,LIB MAYOR OF THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,21,LIB MAYOR OF THE DISTRICT OF COLUMBIA,79,5,Write-in,LIB,1
6/21/2022 12:00:00 AM,Primary Election,21,LIB MAYOR OF THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,22,DEM CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Erin Palmer,DEM,174
6/21/2022 12:00:00 AM,Primary Election,22,DEM CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Phil Mendelson,DEM,195
6/21/2022 12:00:00 AM,Primary Election,22,DEM CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,22,DEM CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Write-in,DEM,0
6/21/2022 12:00:00 AM,Primary Election,22,DEM CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,34
6/21/2022 12:00:00 AM,Primary Election,23,REP CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Nate Derenge,REP,5
6/21/2022 12:00:00 AM,Primary Election,23,REP CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Write-in,REP,1
6/21/2022 12:00:00 AM,Primary Election,23,REP CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,23,REP CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,24,STG CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,24,STG CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Write-in,STG,0
6/21/2022 12:00:00 AM,Primary Election,24,STG CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,25,LIB CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,25,LIB CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,25,LIB CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Lisa Gore,DEM,103
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Nate Fleming,DEM,48
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Anita Bonds,DEM,173
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Dexter Williams,DEM,46
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Write-in,DEM,2
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,30
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Giuseppe Niosi,REP,5
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Write-in,REP,1
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,28,STG AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Write-in,STG,0
6/21/2022 12:00:00 AM,Primary Election,28,STG AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,28,STG AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,29,LIB AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,Write-in,LIB,1
6/21/2022 12:00:00 AM,Primary Election,29,LIB AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,29,LIB AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,32,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,UNDER VOTES,,28
6/21/2022 12:00:00 AM,Primary Election,32,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,OVER VOTES,,3
6/21/2022 12:00:00 AM,Primary Election,32,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,Write-in,DEM,1
6/21/2022 12:00:00 AM,Primary Election,32,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,"Vincent Orange ""VO""",DEM,87
6/21/2022 12:00:00 AM,Primary Election,32,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,Faith Gibson Hubbard,DEM,66
6/21/2022 12:00:00 AM,Primary Election,32,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,Gary To-To Johnson,DEM,13
6/21/2022 12:00:00 AM,Primary Election,32,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,Zachary Parker,DEM,110
6/21/2022 12:00:00 AM,Primary Election,32,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,Art Lloyd,DEM,5
6/21/2022 12:00:00 AM,Primary Election,32,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,"Gordon ""The People's Champion"" Fletche",DEM,24
6/21/2022 12:00:00 AM,Primary Election,32,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,Kathy Henderson,DEM,66
6/21/2022 12:00:00 AM,Primary Election,36,REP MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,36,REP MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,36,REP MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,Write-in,REP,0
6/21/2022 12:00:00 AM,Primary Election,36,REP MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,"Clarence Lee, Jr.",REP,6
6/21/2022 12:00:00 AM,Primary Election,40,STG MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,40,STG MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,40,STG MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,Write-in,STG,0
6/21/2022 12:00:00 AM,Primary Election,44,LIB MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,44,LIB MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,44,LIB MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD FIVE,79,5,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,79,5,Ryan L. Jones,DEM,126
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,79,5,Bruce V. Spiva,DEM,105
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,79,5,Brian Schwalb,DEM,134
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,35
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,79,5,Write-in,DEM,3
6/21/2022 12:00:00 AM,Primary Election,47,REP ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,79,5,Write-in,REP,3
6/21/2022 12:00:00 AM,Primary Election,47,REP ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,47,REP ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,3
6/21/2022 12:00:00 AM,Primary Election,48,STG ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,79,5,Write-in,STG,0
6/21/2022 12:00:00 AM,Primary Election,48,STG ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,48,STG ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,49,LIB ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,79,5,Write-in,LIB,1
6/21/2022 12:00:00 AM,Primary Election,49,LIB ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,49,LIB ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,50,DEM UNITED STATES REPRESENTATIVE,79,5,Linda L. Gray,DEM,202
6/21/2022 12:00:00 AM,Primary Election,50,DEM UNITED STATES REPRESENTATIVE,79,5,Oye Owolewa,DEM,144
6/21/2022 12:00:00 AM,Primary Election,50,DEM UNITED STATES REPRESENTATIVE,79,5,UNDER VOTES,,54
6/21/2022 12:00:00 AM,Primary Election,50,DEM UNITED STATES REPRESENTATIVE,79,5,Write-in,DEM,3
6/21/2022 12:00:00 AM,Primary Election,50,DEM UNITED STATES REPRESENTATIVE,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,51,REP UNITED STATES REPRESENTATIVE,79,5,Write-in,REP,1
6/21/2022 12:00:00 AM,Primary Election,51,REP UNITED STATES REPRESENTATIVE,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,51,REP UNITED STATES REPRESENTATIVE,79,5,UNDER VOTES,,5
6/21/2022 12:00:00 AM,Primary Election,52,STG UNITED STATES REPRESENTATIVE,79,5,Write-in,STG,0
6/21/2022 12:00:00 AM,Primary Election,52,STG UNITED STATES REPRESENTATIVE,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,52,STG UNITED STATES REPRESENTATIVE,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,53,LIB UNITED STATES REPRESENTATIVE,79,5,Write-in,LIB,1
6/21/2022 12:00:00 AM,Primary Election,53,LIB UNITED STATES REPRESENTATIVE,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,53,LIB UNITED STATES REPRESENTATIVE,79,5,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,79,5,Kevin B. Chavous,DEM,301
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,79,5,Write-in,DEM,4
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,79,5,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,79,5,UNDER VOTES,,98
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,79,5,Denise L. Reed,DEM,292
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,79,5,UNDER VOTES,,106
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,79,5,Write-in,DEM,5
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,79,5,OVER VOTES,,0
